id,mac,office_id,age,sex,family_status,marital_status,car_status,house_status,consume_capacity,consume_will,device_brand,operator,profession,social_composition,travel,bank,user_tag_work,user_tag_communicate,user_tag_healthy,user_tag_edu,user_tag_financial,user_tag_travel,user_tag_auto,user_tag_live,user_tag_tools,user_tag_game,user_tag_read,user_tag_photo,user_tag_system_tools,user_tag_new,user_tag_medical,user_tag_online_shop,user_tag_sns,user_tag_video,user_tag_music,user_tag_infant_mom,user_tag_wearables,user_tag_subjects,citys,month_latlng,week_latlng,create_date,update_date,place_name1,place_name2,place_code1,place_code2,user_apps_1,user_apps_2,user_apps_3,user_apps_4,user_apps_5,user_apps_6,user_apps_7,user_apps_8,user_apps_9,user_apps_10,user_apps_11,user_apps_12
56795,cc:2d:83:16:86:a4,20171220,25,2,2,2,0,0,1,1,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,阜阳市,"21:23.134_113.323_1,23.134_113.326_1,23.137_113.340_1,10:23.131_113.318_1,23.128_113.323_1,19:23.131_113.323_1,23.134_113.326_1,23.133_113.323_1,17:23.083_113.331_1,23.109_113.323_2,23.122_113.323_1,22:23.130_113.327_1,23.126_113.316_2,23.133_113.322_1,23:23.133_113.318_1,18:23.116_113.316_1,23.336_113.296_1,23.105_113.322_1,8:23.131_113.318_1,23.128_113.323_1,16:23.131_113.318_1,23.128_113.323_1,14:23.137_113.304_1,23.141_113.301_1,23.134_113.312_1,11:23.128_113.329_1,23.133_113.322_1,23.133_113.325_1,12:23.133_113.322_1,23.134_113.326_2,23.131_113.323_2|21:23.133_113.323_1,23.126_113.323_1,23.131_113.326_1,15:23.130_113.320_1,23.131_113.322_1,23.133_113.322_1",,20171220,0,,,,,,,,,,,,,,,,
56796,cc:2d:83:19:38:39,20171220,31,2,2,2,0,0,2,2,6,0,0,0,0,,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,广州市,"2:23.113_113.399_1,1:23.113_113.399_2,10:23.124_113.344_1,23.123_113.347_1,23.123_113.345_1,0:23.113_113.399_2,23:23.130_113.341_1,23.113_113.399_3,23.131_113.341_1,9:23.123_113.344_1,23.126_113.337_1,23.124_113.344_1,15:23.131_113.341_1,23.130_113.341_1,23.128_113.347_1,14:23.128_113.347_1,23.131_113.341_1,23.130_113.342_1,11:23.124_113.344_1,23.123_113.344_1,23.123_113.345_1|23:23.128_113.347_1,23.131_113.342_1,23.130_113.341_1,13:23.130_113.341_1,23.131_113.341_1,23.128_113.347_1,14:23.128_113.347_1,23.131_113.341_1,11:23.124_113.344_1,23.124_113.345_1,23.123_113.347_1,3:23.131_113.341_1,23.128_113.347_1,23.113_113.399_2,21:23.123_113.344_1,20:23.123_113.344_2,23.122_113.344_1,2:23.113_113.399_2,1:23.131_113.341_1,23.130_113.341_1,23.113_113.399_2,0:23.113_113.399_1,4:23.130_113.341_1,23.113_113.399_1,9:23.124_113.344_1,23.124_113.345_1,23.123_113.347_1,8:23.123_113.345_1,23.123_113.344_1",,20171220,0,,,,,"{d=12, s=4, n=QQ浏览器, ud=4}","{d=193, s=37, n=Google Play 商店, ud=6}","{d=79, s=1, n=南方航空, ud=1}","{d=18397, s=13, n=芒果TV, ud=7}","{d=72, s=5, n=去哪儿旅行, ud=1}","{d=755, s=20, n=有道词典, ud=9}","{d=47, s=2, n=搜狗输入法, ud=1}","{d=27, s=9, n=WhatsApp, ud=6}","{d=334, s=1, n=百词斩, ud=1}","{d=5777, s=5, n=摩拜单车, ud=4}","{d=198, s=1, n=银联钱包, ud=1}","{d=173, s=1, n=京东, ud=1}"
56797,cc:2d:83:25:98:d2,20171220,41,1,2,1,0,0,0,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,南通市,"19:22.759_114.475_4,31.881_117.336_1,17:32.333_120.453_1,32.359_120.450_5,22.759_114.475_1,22:31.948_118.850_1,32.359_120.450_2,22.759_114.476_1,23:31.948_118.850_1,32.359_120.450_2,31.948_118.849_1,18:22.756_114.480_2,22.759_114.475_4,15:39.916_116.567_2,31.881_117.336_1,32.374_120.535_1,16:22.753_114.484_1,22.753_114.486_1,13:31.881_117.336_1,32.359_120.450_3,23.160_114.413_1,14:32.374_120.535_1,22.752_114.487_1,22.793_114.454_1,11:22.753_114.484_1,22.755_114.486_1,22.755_114.483_2,12:39.911_116.571_1,31.948_118.849_1,3:32.359_120.450_3,21:39.908_116.578_3,39.910_116.584_1,31.948_118.849_1,20:31.948_118.849_1,32.359_120.450_2,31.948_118.850_1,2:39.910_116.584_1,39.910_116.577_1,1:32.359_120.450_2,10:31.948_118.849_1,31.945_118.856_1,32.359_120.450_2,0:31.881_117.336_1,31.881_117.335_1,32.390_120.554_1,7:22.759_114.476_1,22.759_114.475_1,31.948_118.853_3,6:39.910_116.584_3,31.948_118.849_1,5:31.948_118.849_1,32.359_120.450_4,39.910_116.577_1,4:22.758_114.475_1,22.759_114.475_1,9:39.910_116.584_1,39.916_116.567_2,39.911_116.571_1,8:31.947_118.850_1,22.755_114.486_1,22.753_114.486_1|19:32.359_120.450_1,17:32.546_120.509_1,32.084_118.802_1,18:32.359_120.450_3,22.757_114.479_1,22.756_114.480_1,15:32.356_120.449_1,32.358_120.449_1,16:32.359_120.450_1,13:32.359_120.450_1,11:22.755_114.480_1,22.753_114.484_1,12:39.910_116.565_1,32.359_120.450_2,3:32.359_120.450_1,20:22.759_114.476_1,22.759_114.475_1,10:39.910_116.565_1,39.912_116.567_1,39.916_116.567_1,1:32.359_120.450_1,6:39.910_116.577_1,39.910_116.582_1,39.910_116.584_1,5:32.359_120.450_1,4:32.359_120.450_1,9:39.910_116.566_1,39.910_116.565_1,39.916_116.567_1,8:32.359_120.450_1",,20171220,0,,,,,,,,,,,,,,,,
56798,cc:2d:83:26:4b:ed,20171220,25,1,2,1,0,0,2,2,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,广州市,"17:23.120_113.253_1,23.148_113.304_1,15:23.146_113.305_2,23.148_113.304_1,16:23.120_113.253_1,23.148_113.304_1|0:23.144_113.312_1,23.148_113.304_1",,20171220,0,,,,,"{d=1601, s=15, n=微信, ud=6}","{d=4, s=1, n=支付宝, ud=1}","{d=2, s=1, n=唯品会, ud=1}","{d=621, s=6, n=手机淘宝, ud=2}","{d=2095, s=4, n=优酷, ud=3}","{d=2, s=1, n=OPPO软件商店, ud=1}","{d=8, s=4, n=WiFi万能钥匙, ud=2}","{d=5127, s=4, n=网易新闻, ud=3}","{d=198, s=1, n=美团, ud=1}","{d=27, s=4, n=搜狗输入法, ud=2}",,
56799,cc:2d:83:2c:3d:6d,20171220,25,2,2,2,0,0,3,3,6,0,0,0,0,,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,广州市,"22:23.123_113.414_4,23:23.274_113.315_1,23.123_113.414_3,16:23.134_113.307_1,23.131_113.323_1,14:23.124_113.254_1,11:23.131_113.323_2,23.137_113.320_1,12:23.273_113.315_1,23.123_113.414_2,21:23.134_113.327_1,23.123_113.414_2,2:23.145_113.417_1,23.123_113.414_1,20:23.133_113.323_1,23.133_113.322_1,23.123_113.414_2,1:23.145_113.417_1,23.123_113.414_1,10:23.123_113.414_3,23.133_113.334_1,0:23.145_113.417_1,23.123_113.414_1,9:23.123_113.414_4,8:23.123_113.414_1|2:23.123_113.414_1,0:23.123_113.414_1,18:23.131_113.323_2,23:23.123_113.414_2,23.145_113.417_2,9:23.133_113.322_1,23.133_113.323_1,23.123_113.414_2,15:23.131_113.323_1,23.094_113.271_1,16:23.133_113.323_1,23.131_113.323_1,14:23.094_113.271_1,23.131_113.323_1,12:23.135_113.415_1,23.123_113.414_1",,20171220,0,,,,,"{d=22, s=5, n=微博, ud=1}","{d=1147, s=10, n=微信, ud=1}","{d=25, s=1, n=看图猜成语, ud=1}","{d=23424, s=8, n=优酷, ud=2}","{d=803, s=2, n=支付宝, ud=1}","{d=14, s=4, n=口碑掌柜, ud=1}","{d=54, s=1, n=沃行讯通, ud=1}","{d=4, s=1, n=3D播播VR, ud=1}","{d=56, s=1, n=开心消消乐, ud=1}","{d=9, s=3, n=WiFi万能钥匙, ud=1}","{d=770, s=1, n=宾果消消消, ud=1}","{d=23, s=1, n=OPPO社区, ud=1}"
56800,cc:2d:83:2d:dd:e4,20171220,31,2,1,2,0,0,0,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,,,20171220,0,,,,,"{d=49, s=1, n=百度地图, ud=1}","{d=439, s=1, n=微信, ud=1}","{d=111, s=7, n=搜狗输入法, ud=1}",,,,,,,,,
56801,cc:2d:83:2f:5a:5b,20171220,31,1,2,2,0,0,2,2,6,0,16,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,"10:30.614_114.264_2,30.613_114.264_1,7:23.098_113.385_1,22:30.602_114.265_1,17:23.098_113.356_1,18:22.955_113.439_1,30.772_114.226_1,15:23.090_113.397_1,8:23.086_113.270_1,16:23.098_113.380_1,23.098_113.356_1,12:23.089_113.395_2|14:30.576_114.364_1,30.527_114.353_1,30.535_114.356_1",,20171220,0,,,,,,,,,,,,,,,,
56802,cc:2d:83:33:d3:7a,20171220,31,1,1,2,0,0,0,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,东莞市,"19:23.023_113.154_1,22:23.023_113.154_1,23:23.023_113.154_1|",,20171220,0,,,,,,,,,,,,,,,,
56803,cc:2d:83:35:ad:76,20171220,31,1,1,2,0,0,0,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,"|10:23.127_113.252_1,23.124_113.248_1,9:23.127_113.252_1,23.124_113.248_1,11:23.126_113.249_1,12:23.126_113.249_1",,20171220,0,,,,,,,,,,,,,,,,
56804,cc:2d:83:36:b3:a2,20171220,24,1,2,1,0,0,0,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,广州市,"19:23.091_113.331_1,23.090_113.329_2,22:23.201_113.285_2,22.881_113.670_1,23.127_113.333_1,17:23.090_113.329_1,23.091_113.329_1,18:23.091_113.331_1,23.119_113.322_1,23:23.090_113.329_1,16:23.091_113.329_1,23.134_113.333_1,13:23.090_113.333_1,23.091_113.333_1,14:23.133_113.325_1,11:23.090_113.333_2,23.211_113.282_1,12:23.127_113.333_1,21:23.091_113.329_2,22.881_113.670_2,2:23.127_113.333_1,20:22.881_113.670_2,22.882_113.670_2,22.880_113.669_2,10:23.091_113.329_1,0:23.127_113.333_1,9:22.880_113.668_1,40.826_111.641_1,22.874_113.672_1,8:23.091_113.329_1,23.098_113.334_1|21:22.881_113.670_1,20:22.882_113.670_1,22.881_113.670_2,10:22.881_113.670_2,0:22.881_113.670_1,19:22.881_113.670_1,23.127_113.322_1,17:23.090_113.329_1,22.881_113.670_1,22:22.881_113.670_1,18:23.211_113.283_1,15:23.134_113.334_1,22.881_113.670_1,16:23.090_113.329_1,13:22.877_113.668_1,23.091_113.329_1,23.127_113.333_1,14:22.881_113.670_1,11:22.881_113.672_1,22.881_113.670_3,22.882_113.670_1,12:22.881_113.670_1",,20171220,0,,,,,"{d=3, s=1, n=OPPO软件商店, ud=1}","{d=1597, s=13, n=微信, ud=4}","{d=6, s=2, n=微博, ud=2}","{d=3, s=1, n=云图手机电视, ud=1}","{d=229, s=7, n=QQ输入法, ud=2}","{d=707, s=5, n=芒果TV, ud=3}","{d=13, s=1, n=手机淘宝, ud=1}",,,,,
56805,cc:2d:83:37:08:ae,20171220,31,1,2,2,0,0,0,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,,,20171220,0,,,,,,,,,,,,,,,,
56806,cc:2d:83:37:12:de,20171220,24,2,2,1,0,0,0,0,6,0,0,0,0,,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,广州市,"19:23.134_113.336_3,23.137_113.330_2,22:23.137_113.330_6,23.137_113.329_4,23.138_113.329_1,17:23.138_113.329_1,23.137_113.330_1,23:23.137_113.330_5,23.137_113.329_1,18:23.133_113.327_1,23.137_113.330_3,21:23.137_113.329_1,23.130_113.323_1,23.134_113.336_4,3:23.137_113.329_1,2:23.137_113.329_1,20:23.137_113.330_3,23.137_113.329_1,1:23.137_113.329_1,7:23.138_113.329_1,6:23.137_113.330_1,5:23.137_113.329_1,4:23.137_113.329_1|19:23.137_113.327_1,23.134_113.326_1,22:23.137_113.329_3,23.137_113.330_2,17:23.137_113.330_1,23.133_113.323_1,23:23.137_113.330_2,18:23.137_113.330_1,23.137_113.331_1,23.135_113.322_1,15:23.137_113.329_1,23.138_113.329_3,23.137_113.330_1,16:23.137_113.330_1,23.138_113.329_1,23.133_113.327_1,13:23.137_113.329_2,23.137_113.330_2,14:23.133_113.323_1,23.152_113.322_1,23.137_113.327_1,12:23.137_113.330_1,23.135_113.329_1,23.137_113.331_1,21:23.137_113.330_2,20:23.135_113.323_1,23.137_113.330_1,1:23.134_113.336_1,23.137_113.330_1,23.138_113.329_1,10:23.137_113.330_1,23.137_113.329_1,0:23.137_113.331_1,23.137_113.330_3",,20171220,0,,,,,"{d=7, s=2, n=搜狗输入法, ud=1}","{d=4, s=1, n=QQ邮箱, ud=1}","{d=1217, s=3, n=应用宝, ud=1}","{d=4, s=1, n=墨迹天气, ud=1}","{d=5, s=1, n=微信, ud=1}","{d=107, s=1, n=QQ浏览器, ud=1}","{d=873, s=3, n=快看漫画, ud=1}",,,,,
56807,cc:2d:83:37:fd:60,20171220,31,2,2,2,0,0,0,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,,,20171220,0,,,,,,,,,,,,,,,,
56808,cc:2d:83:3a:9d:4f,20171220,31,2,2,1,0,0,0,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,抚州市,,,20171220,0,,,,,,,,,,,,,,,,
56809,cc:2d:83:3b:77:78,20171220,25,2,2,1,0,0,2,2,6,0,0,1,0,,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,广州市,15:23.231_113.281_1|,,20171220,0,,,,,"{d=2276, s=9, n=唱吧, ud=3}","{d=451, s=1, n=腾讯新闻, ud=1}","{d=929, s=5, n=腾讯视频, ud=1}","{d=84, s=1, n=Nice, ud=1}","{d=4906, s=2, n=手机淘宝, ud=1}","{d=7, s=3, n=优酷, ud=3}","{d=10, s=3, n=QQ邮箱, ud=1}","{d=12050, s=1, n=酷狗音乐, ud=1}","{d=88, s=10, n=智联招聘, ud=2}","{d=698, s=7, n=百度地图, ud=3}","{d=3157, s=2, n=全民K歌, ud=2}","{d=5167, s=64, n=搜狗输入法, ud=5}"
56810,cc:2d:83:3e:ff:f3,20171220,31,2,2,2,0,0,0,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,,,20171220,0,,,,,,,,,,,,,,,,
56811,cc:2d:83:3f:e8:58,20171220,25,2,2,1,0,0,0,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,"|21:23.201_113.331_1,23.203_113.331_1,23.204_113.326_1,20:23.205_113.326_1,23.204_113.326_1,23.203_113.331_1,7:23.204_113.326_1,23.205_113.326_1,6:23.204_113.326_1,23.205_113.326_1,17:23.203_113.331_1,23.204_113.326_1,23.201_113.331_1,18:23.204_113.326_1,23.203_113.331_1",,20171220,0,,,,,"{d=12, s=1, n=高德地图, ud=1}","{d=13, s=2, n=乐视视频, ud=1}","{d=4, s=1, n=开心消消乐, ud=1}","{d=28, s=1, n=搜狗输入法, ud=1}",,,,,,,,
56812,cc:2d:83:41:14:a7,20171220,24,2,2,1,0,0,0,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,"18:23.019_113.322_1,23.142_113.325_1|",,20171220,0,,,,,,,,,,,,,,,,
56813,cc:2d:83:47:3e:81,20171220,25,2,2,1,0,0,3,3,6,0,0,1,0,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,广州市,,,20171220,0,,,,,"{d=7237, s=117, n=QQ, ud=16}","{d=6, s=2, n=WiFi万能钥匙, ud=1}","{d=7101, s=22, n=腾讯视频, ud=7}","{d=9, s=1, n=喜马拉雅FM, ud=1}","{d=188, s=45, n=QQ邮箱, ud=13}","{d=22, s=1, n=芒果TV, ud=1}","{d=25574, s=224, n=QQ音乐, ud=18}","{d=43190, s=295, n=微信, ud=17}","{d=679, s=7, n=支付宝, ud=4}","{d=3219, s=22, n=微博, ud=9}","{d=2, s=1, n=UC, ud=1}","{d=579, s=32, n=触宝电话, ud=12}"
56814,cc:2d:83:47:3e:cd,20171220,25,2,2,2,0,3,1,1,6,0,0,0,0,,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,广州市,"19:23.086_113.270_1,23.083_113.272_2,22:23.083_113.272_1,23.086_113.270_1,17:23.086_113.270_2,23.083_113.274_1,23.083_113.272_1,23:23.086_113.272_1,23.086_113.270_2,23.083_113.272_2,18:23.079_113.435_1,23.086_113.270_1,15:23.098_113.274_2,23.115_113.267_1,16:23.083_113.272_1,23.086_113.271_2,23.079_113.270_1,13:23.093_113.282_2,23.100_113.341_1,14:23.084_113.272_1,23.087_113.270_1,23.090_113.314_1,11:23.083_113.272_3,23.086_113.270_1,12:23.086_113.270_1,23.084_113.272_1,23.083_113.272_2,21:23.076_113.265_1,23.083_113.272_2,20:23.083_113.272_5,23.084_113.274_1,23.076_113.265_1,1:23.087_113.272_1,10:23.086_113.270_2,23.083_113.272_1,0:23.089_113.274_3,9:23.076_113.265_2,23.083_113.272_3,23.086_113.271_1|3:23.089_113.272_1,23.087_113.272_1,21:22.825_113.518_1,23.097_113.384_1,2:23.087_113.272_1,23.089_113.274_1,20:23.091_113.276_1,23.086_113.270_2,23.083_113.272_2,1:23.087_113.272_2,23.076_113.265_1,23.086_113.279_1,0:23.083_113.272_1,19:23.076_113.265_1,23.091_113.276_1,23.083_113.272_1,22:23.083_113.272_2,16:23.083_113.272_1,13:23.080_113.268_2,23.076_113.265_1,23.157_113.235_1,14:23.083_113.272_2,23.100_113.282_1,12:23.091_113.267_1,23.083_113.272_1",,20171220,0,,,,,"{d=2230, s=38, n=双开助手, ud=15}","{d=23787, s=45, n=微信, ud=9}","{d=12013, s=274, n=搜狗输入法, ud=24}","{d=355, s=6, n=手机百度极速版, ud=5}","{d=172, s=4, n=高德地图, ud=1}","{d=408, s=3, n=摩拜单车, ud=3}","{d=38289, s=41, n=QQ同步助手, ud=6}","{d=9184, s=61, n=百度地图, ud=22}","{d=60, s=2, n=WPS Office, ud=1}","{d=325, s=6, n=链家, ud=2}",,
56815,cc:2d:83:48:a9:6c,20171220,25,2,2,2,0,0,1,1,6,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,广州市,,,20171220,0,,,,,"{d=6, s=1, n=手机淘宝, ud=1}","{d=201, s=1, n=抖音短视频, ud=1}","{d=3854, s=7, n=QQ, ud=3}","{d=3798, s=12, n=新浪新闻, ud=2}","{d=86, s=4, n=讯飞输入法, ud=3}","{d=5484, s=4, n=腾讯手机管家, ud=3}","{d=11668, s=19, n=芒果TV, ud=4}","{d=7, s=2, n=WPS Office, ud=2}","{d=873, s=14, n=QQ浏览器, ud=5}","{d=3097, s=4, n=微信, ud=3}","{d=2130, s=5, n=应用宝, ud=3}","{d=3, s=1, n=潮自拍, ud=1}"
56816,cc:2d:83:4b:b4:b0,20171220,24,1,2,1,0,0,2,2,6,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,,,20171220,0,,,,,,,,,,,,,,,,
56817,cc:2d:83:4c:40:ca,20171220,41,1,2,1,0,0,0,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,广州市,,,20171220,0,,,,,"{d=377, s=3, n=QQ浏览器, ud=1}","{d=307, s=9, n=微信, ud=1}",,,,,,,,,,
56818,cc:2d:83:4e:95:3d,20171220,31,2,2,1,0,0,0,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,广州市,,,20171220,0,,,,,,,,,,,,,,,,
56819,cc:2d:83:4e:aa:8a,20171220,31,2,2,2,0,0,2,2,6,0,0,0,6,18,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,广州市,"19:23.131_113.374_1,23.131_113.333_1,23.133_113.323_3,22:23.131_113.323_1,23.131_113.322_2,23.131_113.319_6,17:23.131_113.323_1,23.131_113.319_3,23.131_113.374_1,18:23.133_113.319_1,23.133_113.320_1,23.131_113.319_3,23:23.133_113.323_6,23.131_113.333_6,23.134_113.367_1,15:23.133_113.322_4,23.131_113.322_1,23.130_113.322_1,16:23.133_113.322_1,23.133_113.323_3,23.133_113.367_1,13:23.128_113.303_3,23.133_113.323_1,23.131_113.333_2,14:23.131_113.319_3,23.131_113.323_2,23.133_113.322_1,11:23.128_113.303_2,23.127_113.326_1,23.131_113.333_1,12:23.131_113.333_1,23.133_113.323_1,23.131_113.319_3,3:23.130_113.329_1,23.131_113.333_3,23.130_113.325_3,21:23.134_113.322_3,23.131_113.333_1,23.133_113.320_1,20:23.133_113.323_3,23.133_113.322_1,23.131_113.333_1,2:23.133_113.322_1,23.130_113.325_3,23.131_113.323_1,1:23.131_113.333_4,23.130_113.329_1,23.133_113.318_1,10:23.134_113.325_1,23.131_113.319_3,23.134_113.322_1,0:23.131_113.333_6,23.130_113.327_1,23.116_113.312_1,7:23.133_113.320_2,23.133_113.322_4,23.133_113.323_5,6:23.133_113.322_2,23.131_113.322_1,23.128_113.303_3,5:23.131_113.333_2,23.128_113.303_3,23.126_113.381_1,4:23.133_113.325_2,23.131_113.333_2,23.130_113.323_1,9:23.126_113.381_1,23.128_113.303_4,23.123_113.320_1,8:23.133_113.322_2,23.133_113.323_4,23.131_113.323_2|19:23.131_113.323_1,23.133_113.322_1,23.128_113.303_1,22:23.131_113.322_1,23.131_113.333_1,23.128_113.303_3,17:23.128_113.303_1,23.131_113.323_1,23.133_113.323_1,23:23.133_113.318_4,23.131_113.322_2,23.131_113.323_1,18:23.128_113.303_1,23.131_113.322_1,23.133_113.322_1,15:23.131_113.322_1,23.133_113.322_1,16:23.134_113.319_1,23.131_113.323_1,13:23.131_113.322_1,23.128_113.303_1,14:23.133_113.325_1,11:23.131_113.319_1,23.134_113.323_1,23.128_113.303_1,12:23.131_113.320_1,23.128_113.303_1,21:23.128_113.303_3,23.137_113.279_1,3:23.131_113.323_1,23.127_113.322_2,23.131_113.333_2,20:23.133_113.323_1,23.128_113.303_2,23.131_113.323_1,2:23.128_113.303_1,23.133_113.323_1,23.133_113.322_1,1:23.134_113.323_1,23.131_113.333_2,23.127_113.322_2,10:23.128_113.303_1,23.131_113.319_2,0:23.133_113.323_4,23.133_113.322_2,23.131_113.333_1,7:23.137_113.410_1,23.133_113.323_2,23.131_113.326_2,6:23.131_113.326_2,23.131_113.333_2,23.133_113.323_2,5:23.131_113.333_1,23.134_113.322_2,23.134_113.323_1,4:23.131_113.333_1,23.133_113.325_1,23.133_113.323_1,9:23.133_113.319_1,23.131_113.319_3,23.133_113.322_1,8:23.137_113.410_1,23.131_113.319_3,23.133_113.322_1",,20171220,0,,,,,"{d=33100, s=74, n=微信, ud=13}","{d=124, s=2, n=QQ同步助手, ud=2}","{d=2, s=1, n=QQ音乐, ud=1}","{d=30842, s=131, n=猎豹清理大师, ud=14}","{d=5805, s=50, n=QQ浏览器, ud=15}","{d=75, s=1, n=支付宝, ud=1}","{d=31, s=3, n=中国建设银行, ud=1}","{d=100, s=1, n=美团, ud=1}","{d=4145, s=11, n=WiFi万能钥匙, ud=5}","{d=1556, s=3, n=腾讯视频, ud=1}","{d=4942, s=16, n=QQ阅读, ud=6}","{d=13227, s=28, n=腾讯WiFi管家, ud=5}"
56820,cc:2d:83:51:5e:fa,20171220,31,1,2,1,0,0,1,1,6,0,0,1,0,,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,广州市,,,20171220,0,,,,,"{d=220, s=4, n=支付宝, ud=3}","{d=4, s=1, n=爱奇艺, ud=1}","{d=3790, s=93, n=搜狗输入法, ud=16}","{d=86315, s=103, n=百度地图, ud=18}","{d=556, s=3, n=墨迹天气, ud=1}","{d=41968, s=80, n=微信, ud=15}","{d=79, s=1, n=WiFi万能钥匙, ud=1}","{d=22, s=2, n=快手, ud=2}","{d=19, s=5, n=内涵段子, ud=4}","{d=19, s=3, n=微博, ud=3}","{d=57, s=4, n=钉钉, ud=2}","{d=3, s=1, n=相册管家, ud=1}"
56821,cc:2d:83:51:5f:22,20171220,25,2,2,1,0,0,0,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,广州市,"21:23.106_113.205_2,20:23.106_113.204_1,23.106_113.206_3,38.476_111.128_1,1:23.106_113.205_1,7:23.108_113.205_2,23.106_113.205_2,19:23.106_113.205_5,23.108_113.205_1,4:23.106_113.205_1,17:23.106_113.205_1,23.108_113.205_1,18:23.106_113.205_2,9:23.133_113.322_1,23.131_113.323_1,23.124_113.305_1,15:23.106_113.206_1,23.106_113.205_1,8:23.120_113.215_1,23.150_113.227_1,16:23.106_113.205_2,23.108_113.205_1,13:23.108_113.205_1,23.106_113.205_1,14:23.106_113.206_1,23.106_113.205_1,11:23.108_113.205_1,23.106_113.205_1,12:23.106_113.205_2,23.108_113.205_2|21:23.108_113.205_1,23.106_113.205_1,20:23.106_113.205_2,23.108_113.205_2,10:23.106_113.205_1,23.106_113.206_1,7:23.106_113.206_2,23.106_113.205_1,19:23.106_113.205_3,23.108_113.205_1,4:23.106_113.205_1,18:27.256_111.667_1,38.476_111.128_1,23.106_113.205_1,9:23.106_113.206_3,23.106_113.205_2,23.106_113.204_1,8:23.108_113.205_1,23.106_113.205_3,11:23.108_113.205_1,23.106_113.205_1",,20171220,0,,,,,"{d=7, s=1, n=芒果TV, ud=1}","{d=252, s=2, n=微信, ud=1}","{d=25, s=1, n=优酷, ud=1}",,,,,,,,,
56822,cc:2d:83:55:fd:98,20171220,24,2,2,1,0,0,2,2,6,0,0,0,8,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,惠州市,,,20171220,0,,,,,"{d=12670, s=13, n=芒果TV, ud=7}","{d=470, s=1, n=QQ, ud=1}","{d=1431, s=59, n=搜狗输入法, ud=6}","{d=159, s=3, n=微信, ud=2}","{d=47, s=1, n=百度地图, ud=1}","{d=6, s=2, n=爱奇艺, ud=2}","{d=1380, s=21, n=QQ浏览器, ud=6}","{d=426, s=9, n=内涵段子, ud=5}","{d=45, s=9, n=WiFi万能钥匙, ud=3}","{d=498, s=2, n=美团, ud=1}","{d=16, s=2, n=快手, ud=2}",
